id,description,image_path
0,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen",images/image_0.png
3347,"bedrooms : 4 | toilet : 5 | attached _ toilet : 4 | dress _ room : 1 | features : living room, dining, kitchen, balcony",images_3/image_3347.png
3350,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, lobby",images_3/image_3350.png
3351,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, balcony",images_3/image_3351.png
3370,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, wash, store room",images_3/image_3370.png
3376,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_3/image_3376.png
3378,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, flower bed",images_3/image_3378.png
3381,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, foyer",images_3/image_3381.png
3384,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",images_3/image_3384.png
3385,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, pooja room",images_3/image_3385.png
3387,"bedrooms : 2 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : porch, dining, kitchen, lawn",images_3/image_3387.png
3394,"bedrooms : 3 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lawn",images_3/image_3394.png
3395,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, sit out, courtyard",images_3/image_3395.png
3397,"bedrooms : 3 | toilet : 4 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, pooja room",images_3/image_3397.png
3400,"bedrooms : 2 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, terrace, kitchen",images_3/image_3400.png
3407,"bedrooms : 4 | toilet : 4 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, pool",images_3/image_3407.png
3408,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_3/image_3408.png
3411,"bedrooms : 3 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, foyer",images_3/image_3411.png
3445,"bedrooms : 3 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, sit out",images_3/image_3445.png
3450,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, balcony",images_3/image_3450.png
3464,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, pooja room",images_3/image_3464.png
3470,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, foyer, store room",images_3/image_3470.png
3471,"bedrooms : 4 | toilet : 5 | attached _ toilet : 4 | dress _ room : 1 | features : living room, dining, kitchen, lobby",images_3/image_3471.png
3473,"bedrooms : 3 | toilet : 2 | attached _ toilet : 4 | dress _ room : 4 | features : living room, dining, kitchen, balcony",images_3/image_3473.png
3475,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, flower bed",images_3/image_3475.png
3479,"bedrooms : 3 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen",images_3/image_3479.png
3486,"bedrooms : 2 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, flower bed kitchen",images_3/image_3486.png
3491,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, study room",images_3/image_3491.png
3493,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, lobby",images_3/image_3493.png
3496,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lobby, store room",images_3/image_3496.png
3501,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, sit out",images_3/image_3501.png
3503,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 1 | features : living room, dining, kitchen, foyer",images_3/image_3503.png
3516,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, foyer, store room",images_3/image_3516.png
3520,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen",images_3/image_3520.png
3526,"bedrooms : 4 | toilet : 4 | attached _ toilet : 4 | dress _ room : 1 | features : living room, dining, kitchen, balcony",images_3/image_3526.png
3532,"bedrooms : 4 | toilet : 5 | attached _ toilet : 4 | dress _ room : 3 | features : living room, lounge, kitchen, lobby",images_3/image_3532.png
3537,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 1 | features : puja room, dining, kitchen",images_3/image_3537.png
3554,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, utility",images_3/image_3554.png
3569,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, family lounge",images_3/image_3569.png
3574,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen",images_3/image_3574.png
3596,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, foyer, work area",images_3/image_3596.png
3605,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen",images_3/image_3605.png
3611,"bedrooms : 2 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, flower bed",images_3/image_3611.png
3622,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, utility, kitchen",images_3/image_3622.png
3638,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, study room",images_3/image_3638.png
3642,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, yard, kitchen",images_3/image_3642.png
3657,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, foyer, work area",images_3/image_3657.png
3687,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, lobby, puja room, foyer",images_3/image_3687.png
3695,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : lawn, home theatre, terrace",images_3/image_3695.png
3700,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living area, balcony, kitchen",images_3/image_3700.png
3714,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, wash",images_3/image_3714.png
3723,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, utility, kitchen, utility",images_3/image_3723.png
3729,"bedrooms : 4 | toilet : 4 | attached _ toilet : 4 | dress _ room : 4 | features : living room, dining, kitchen, balcony",images_3/image_3729.png
3738,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, utility",images_3/image_3738.png
3747,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, foyer",images_3/image_3747.png
3755,"bedrooms : 3 | toilet : 4 | attached _ toilet : 2 | dress _ room : 1 | features : living room, dining, kitchen, pooja room",images_3/image_3755.png
3759,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, sit out",images_3/image_3759.png
3760,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, flower bed",images_3/image_3760.png
3776,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen",images_3/image_3776.png
3778,"bedrooms : 2 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, lawn",images_3/image_3778.png
3782,"bedrooms : 3 | toilet : 5 | attached _ toilet : 3 | dress _ room : 3 | features : living room, gymnasium, home theatre, kitchen, balcony",images_3/image_3782.png
3799,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, balcony, lawn",images_3/image_3799.png
3808,"bedrooms : 2 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : lawn, home theatre, terrace",images_3/image_3808.png
3821,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, living room, balcony",images_3/image_3821.png
3835,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, pooja room",images_3/image_3835.png
3849,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, flower bed, kitchen, flower bed",images_3/image_3849.png
3873,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, parking",images_3/image_3873.png
3879,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, flower bed",images_3/image_3879.png
3973,"bedrooms : 3 | toilet : 4 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lawn",images_3/image_3973.png
3978,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : hall, dining, kitchen",images_3/image_3978.png
3992,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony, lawn",images_3/image_3992.png
3995,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, study room",images_3/image_3995.png
3999,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, foyer, sit out",images_3/image_3999.png
4001,"bedrooms : 4 | toilet : 2 | attached _ toilet : 4 | dress _ room : 0 | features : living room, dining, kitchen, balcony, lawn",images_3/image_4001.png
4004,"bedrooms : 4 | toilet : 5 | attached _ toilet : 3 | dress _ room : 1 | features : living room, dining, kitchen, balcony",images_3/image_4004.png
4012,"bedrooms : 2 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, utility, kitchen",images_3/image_4012.png
4015,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, wash",images_3/image_4015.png
4040,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, lobby, study room",images_3/image_4040.png
4041,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 1 | features : living room, dining, kitchen, balcony",images_3/image_4041.png
4046,"bedrooms : 3 | toilet : 5 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_3/image_4046.png
4049,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, pool, kitchen, deck",images_3/image_4049.png
4059,"bedrooms : 4 | toilet : 2 | attached _ toilet : 4 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_3/image_4059.png
4061,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, utility",images_3/image_4061.png
4105,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, flower bed kitchen, utility",images_3/image_4105.png
4115,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, utility",images_3/image_4115.png
4134,"bedrooms : 4 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : lawn, home theatre, terrace",images_3/image_4134.png
4141,"bedrooms : 3 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, foyer",images_3/image_4141.png
4143,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, balcony",images_3/image_4143.png
4157,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, porch",images_3/image_4157.png
4171,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, garden",images_3/image_4171.png
4175,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, terrace",images_3/image_4175.png
4179,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 1 | features : living room, dining, kitchen, pooja room",images_3/image_4179.png
4182,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, pooja room",images_3/image_4182.png
4186,"bedrooms : 4 | toilet : 4 | attached _ toilet : 4 | dress _ room : 0 | features : living room, dining, kitchen, parking",images_3/image_4186.png
4238,"bedrooms : 3 | toilet : 2 | attached _ toilet : 4 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_3/image_4238.png
4243,"bedrooms : 3 | toilet : 4 | attached _ toilet : 4 | dress _ room : 0 | features : living room, dining, kitchen, lobby",images_3/image_4243.png
4293,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, lobby, kitchen",images_3/image_4293.png
4317,"bedrooms : 3 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, pooja room",images_3/image_4317.png
4321,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_3/image_4321.png
4329,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, flower bed kitchen, flower bed",images_3/image_4329.png
4417,"bedrooms : 4 | toilet : 5 | attached _ toilet : 4 | dress _ room : 1 | features : living room, dining, kitchen, foyer",images_3/image_4417.png
4433,"bedrooms : 3 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, terrace",images_3/image_4433.png
4434,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, pooja room",images_3/image_4434.png
4442,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_3/image_4442.png
4444,"bedrooms : 3 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_3/image_4444.png
4453,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, niche",images_3/image_4453.png
4468,"bedrooms : 2 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen, balcony",images_3/image_4468.png
4469,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lobby, work area",images_3/image_4469.png
